rare earth element mine operation and beneficiation, bastnaesite ore;rare earth oxide concentrate, 70% REO;kilogram;CN-SC;6048
market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;land tenure, arable land, measured as carbon net primary productivity, perennial crop;kilogram;BR-PR;6049
market for bottom ash, MSWI, copper in car shredder residue;bottom ash, MSWI, copper in car shredder residue;kilogram;GLO;6050
barley seed production, for sowing;barley seed, for sowing;kilogram;GLO;6051
market for used air distribution terminal panel steel, 120 m3/h;used air distribution terminal panel steel, 120 m3/h;unit;RoW;6052
market for wood preservative, organic salt, Cr-free;wood preservative, organic salt, Cr-free;kilogram;GLO;6053
treatment of coal gas, in power plant;electricity, high voltage;kilowatt hour;NL;6054
market for bottom ash, MSWI, municipal solid waste;bottom ash, MSWI, municipal solid waste;kilogram;DE;6055
market for electricity, medium voltage;electricity, medium voltage;kilowatt hour;AT;6056
market for inorganic nitrogen fertiliser, as N;inorganic nitrogen fertiliser, as N;kilogram;AR;6057
kerosene production, petroleum refinery operation;kerosene;kilogram;ZA;6058
beverage carton production, 1 L, for UHT milk (ambient);beverage carton, 1 L, for UHT milk (ambient);unit;RER;6059
market for sawnwood, board, softwood, raw, dried (u=10%);sawnwood, board, softwood, raw, dried (u=10%);cubic meter;Europe without Switzerland;6060
market group for electricity, medium voltage;electricity, medium voltage;kilowatt hour;RLA;6061
electricity production, coal, aluminium industry;electricity, high voltage, aluminium industry;kilowatt hour;RNA;6062
hydrocarbons purification, molecular sieve separation of naphtha;heptane;kilogram;RER;6063
bamboo forestry, sustainable forest management;bamboo culm;kilogram;BR;6064
evaporation of natural gas, import from US;natural gas, high pressure;cubic meter;ES;6065
market for soda ash, dense;soda ash, dense;kilogram;GLO;6066
hardwood forestry, meranti, sustainable forest management;sawlog and veneer log, meranti, measured as solid wood under bark;cubic meter;RoW;6067
treatment of blast furnace gas, in power plant;heat, district or industrial, other than natural gas;megajoule;IR;6068
market for leachate, SLF, waste paint;leachate, SLF, waste paint;cubic meter;Europe without Switzerland;6069
treatment of Cu-based antifouling paint emissions;antifouling paint emissions;kilogram;PE;6070
market for electricity, high voltage;electricity, high voltage;kilowatt hour;GH;6071
capacitor production, for surface-mounting;capacitor, for surface-mounting;kilogram;GLO;6072
market for capacitor, for surface-mounting;capacitor, for surface-mounting;kilogram;GLO;6073
bentonite quarry operation;bentonite;kilogram;RoW;6074
maize grain production, organic;maize grain, organic;kilogram;RoW;6075
shavings, softwood, measured as dry mass to generic market for residual wood, dry;residual wood, dry;cubic meter;Europe without Switzerland;6076
electricity, high voltage, import from BE;electricity, high voltage;kilowatt hour;NL;6077
yarding and processing, mobile cable yarder on truck;cable yarding;hour;RoW;6078
heat and power co-generation, biogas, gas engine;electricity, high voltage;kilowatt hour;CA-NS;6079
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;electricity, low voltage;kilowatt hour;RO;6080
heat and power co-generation, biogas, gas engine;electricity, high voltage;kilowatt hour;ID;6081
market for waste plastic, mixture;waste plastic, mixture;kilogram;SK;6082
hard coal mine operation, open cast, dragline;hard coal, run-of-mine;kilogram;ZA;6083
sulfur dichloride production;sulfur dichloride;kilogram;RER;6084
electricity voltage transformation from medium to low voltage, renewable energy products;electricity, low voltage, renewable energy products;kilowatt hour;CH;6085
solid bleached and unbleached board carton production;solid bleached and unbleached board carton;kilogram;CA-QC;6086
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;EE;6087
electricity production, photovoltaic, 570kWp open ground installation, multi-Si;electricity, low voltage;kilowatt hour;CA-AB;6088
operation, computer, laptop, 23% active work;operation, computer, laptop, 23% active work;hour;CH;6089
clinker production;biowaste;kilogram;BR;6090
electricity production, hydro, reservoir, non-alpine region;electricity, high voltage;kilowatt hour;US-TRE;6091
cork forestry;cork, raw;kilogram;PT;6092
electricity production, wind, 1-3MW turbine, onshore;electricity, high voltage;kilowatt hour;IN-GJ;6093
electricity, high voltage, import from PL;electricity, high voltage;kilowatt hour;SE;6094
market for nylon 6;nylon 6;kilogram;RoW;6095
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;heat, district or industrial, natural gas;megajoule;LV;6096
market for waste polyethylene;waste polyethylene;kilogram;LU;6097
electricity voltage transformation from medium to low voltage;electricity, low voltage;kilowatt hour;SS;6098
market for concentrated solar power plant, solar thermal parabolic trough, 50 MW;concentrated solar power plant, solar thermal parabolic trough, 50 MW;unit;GLO;6099
natural gas, high pressure, import from DZ;natural gas, high pressure;cubic meter;RoW;6100
electricity production, lignite;electricity, high voltage;kilowatt hour;PL;6101
hydroquinone production;hydroquinone;kilogram;RER;6102
fibre cement facing tile production, small format;fibre cement facing tile, small format;kilogram;CH;6103
sugarcane processing, traditional annexed plant;bagasse, from sugarcane;kilogram;BR;6104
epichlorohydrin production from allyl chloride;calcium chloride;kilogram;RoW;6105
phosphoric acid production, dihydrate process;fluosilicic acid, without water, in 22% solution state;kilogram;RoW;6106
application of plant protection product, by field sprayer;application of plant protection product, by field sprayer;hectare;ZA;6107
treatment of waste, from silicon wafer production, inorganic, residual material landfill;waste, from silicon wafer production, inorganic;kilogram;DE;6108
weaned calves production on native and planted pasture, Pantanal;cattle for slaughtering, live weight;kilogram;BR;6109
paper production, woodfree, uncoated, at non-integrated mill;paper, woodfree, uncoated;kilogram;RER;6110
door production, outer, wood-glass;door, outer, wood-glass;square meter;RER;6111
lignite dust factory construction;lignite dust factory;unit;RoW;6112
chipper production, stationary, electric;chipper, stationary, electric;unit;GLO;6113
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;electricity, low voltage;kilowatt hour;US-HICC;6114
treatment of wastewater from vegetable oil refinery, wastewater treatment;wastewater from vegetable oil refinery;cubic meter;GLO;6115
petroleum and gas production, offshore;natural gas, high pressure;cubic meter;QA;6116
hydrogen fluoride production;hydrogen fluoride;kilogram;RoW;6117
treatment of sewage sludge, 97% water, WWT-SLF, waste polyethylene, landfarming;sewage sludge, 97% water, WWT-SLF, waste polyethylene;kilogram;CH;6118
monoammonium phosphate production;monoammonium phosphate;kilogram;RoW;6119
market for impact extrusion of steel, hot, tempering;impact extrusion of steel, hot, tempering;kilogram;GLO;6120
electricity production, wind, <1MW turbine, onshore;electricity, high voltage;kilowatt hour;IN-TN;6121
market for photovoltaic flat-roof installation, 3kWp, single-Si, on roof;photovoltaic flat-roof installation, 3kWp, single-Si, on roof;unit;GLO;6122
market for leachate, SLF, wood ash mixture, pure;leachate, SLF, wood ash mixture, pure;cubic meter;Europe without Switzerland;6123
market for residues, MSWI-WWT-SLF, wood ash mixture, pure;residues, MSWI-WWT-SLF, wood ash mixture, pure;kilogram;RoW;6124
market for dimethyl ether;dimethyl ether;kilogram;RER;6125
treatment of waste polyvinylchloride, municipal incineration;heat, for reuse in municipal waste incineration only;megajoule;GLO;6126
distribution network construction, electricity, low voltage;distribution network, electricity, low voltage;kilometer;CH;6127
concrete slab production;concrete slab;cubic meter;IN;6128
treatment of used motor scooter;used motor scooter;unit;RoW;6129
catch crop growing, sunflower, August-October, organic fertiliser 30 kg N;sunflower silage;kilogram;CH;6130
ammonium paratungstate production, solvent extraction;ammonium paratungstate;kilogram;DE;6131
market for 2-nitroaniline;2-nitroaniline;kilogram;GLO;6132
treatment of filter dust from Al electrolysis, residual material landfill;filter dust from Al electrolysis;kilogram;CH;6133
market for bottom ash, MSWI-WWT-SLF, wood ash mixture, pure;bottom ash, MSWI-WWT-SLF, wood ash mixture, pure;kilogram;RoW;6134
electricity, from municipal waste incineration to generic market for electricity, medium voltage;electricity, medium voltage;kilowatt hour;CA-PE;6135
palm oil mill operation;palm kernel oil, crude;kilogram;MY;6136
electricity production, natural gas, combined cycle power plant;electricity, high voltage;kilowatt hour;RO;6137
heat pump production, brine-water, 10kW;heat pump, brine-water, 10kW;unit;RoW;6138
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;electricity, low voltage;kilowatt hour;JP;6139
market for residues, MSWI[F], aluminium in car shredder residue;residues, MSWI[F], aluminium in car shredder residue;kilogram;CH;6140
train production, passenger, regional;train, passenger, regional;unit;CH;6141
market for concrete, 35MPa;concrete, 35MPa;cubic meter;RNA;6142
fuel cell production, stack solid oxide, 125kW electrical, future;fuel cell, stack solid oxide, 125kW electrical, future;unit;CH;6143
market for sealing tape, aluminium/PE, 50 mm wide;sealing tape, aluminium/PE, 50 mm wide;meter;GLO;6144
treatment of waste plastic, mixture, municipal incineration FAE;waste plastic, mixture;kilogram;CH;6145
solder production, paste, Sn95.5Ag3.9Cu0.6, for electronics industry;solder, paste, Sn95.5Ag3.9Cu0.6, for electronics industry;kilogram;GLO;6146
transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified;transport, freight, lorry, unspecified;ton kilometer;BR;6147
treatment of residue from mechanical treatment, laptop computer, municipal incineration FAE;heat, for reuse in municipal waste incineration only;megajoule;CH;6148
mine infrastructure construction, open cast, peat;mine infrastructure, open cast, peat;unit;NORDEL;6149
graphic paper production, 100% recycled;graphic paper, 100% recycled;kilogram;RER;6150
steel production, electric, low-alloyed;steel, low-alloyed;kilogram;CA-QC;6151
market for electricity, medium voltage;electricity, medium voltage;kilowatt hour;CA-NF;6152
transport, passenger car, small size, diesel, EURO 4;transport, passenger car, small size, diesel, EURO 4;kilometer;RER;6153
market for tube insulation factory;tube insulation factory;unit;GLO;6154
market for metallization paste, back side;metallization paste, back side;kilogram;RoW;6155
market for iron sinter;iron sinter;kilogram;GLO;6156
market for cast iron removed by turning, primarily dressing, conventional;cast iron removed by turning, primarily dressing, conventional;kilogram;GLO;6157
ethylene vinyl acetate copolymer production;ethylene vinyl acetate copolymer;kilogram;RoW;6158
concrete production, 25MPa, for building construction, with cement, CEM II/B-V;concrete, 25MPa;cubic meter;ZA;6159
market for photovoltaic slanted-roof installation, 3kWp, CIS, panel, mounted, on roof;photovoltaic slanted-roof installation, 3kWp, CIS, panel, mounted, on roof;unit;GLO;6160
electricity, high voltage, import from IN-Eastern grid;electricity, high voltage;kilowatt hour;IN-North-eastern grid;6161
market for deep drawing, steel, 650 kN press, single stroke;deep drawing, steel, 650 kN press, single stroke;kilogram;GLO;6162
evaporation of natural gas, import from QA;natural gas, high pressure;cubic meter;FR;6163
mandarin production;mandarin;kilogram;ES;6164
treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration;sewage sludge, 70% water, WWT, WW from liquid crystal production;kilogram;GLO;6165
